lib_id,games
8585433,"[156, 657, 501, 149, 551, 43, 546, 612, 203, 1688, 443, 126, 184, 2360, 545, 1793, 232, 4, 129, 50, 3549, 2362, 434, 10, 333, 22, 7, 394, 1333, 54, 94, 2804, 585, 2821, 1139, 1513, 2161, 2001, 1341, 97, 5, 114, 736, 312, 9, 122, 2662, 516, 327, 1082, 513, 298, 146, 1025, 1057, 1449, 2151, 3720, 112, 2363, 536, 2022, 247, 4107, 800, 3622, 90, 438, 727, 1036, 1040, 552, 241, 124, 1028, 67, 250, 2550, 711, 2136, 2969, 2778, 2890, 150, 788, 393, 153, 1641, 435, 1634, 1318, 1179, 161, 1757, 992, 1399, 2427, 1282, 1321, 99, 4108, 3758, 267, 2404, 1, 235, 1119, 826, 3832, 511, 2818, 813, 230, 608, 71, 141, 461, 499, 548, 4109, 570, 1269, 2799, 1228, 973, 1030, 2679, 1372, 1146, 187, 3628, 2245, 3802, 1467, 1287, 1288, 1289, 1290, 1291, 581, 4110, 214, 3177, 3754, 1230, 300, 4111, 304, 1248, 1249, 584, 23, 28, 14, 315, 316, 317, 3148, 839, 4112, 229, 324, 1471, 328, 331, 3195, 2702, 336, 614, 13, 145, 615, 2715, 4113, 4114, 4115, 590, 138, 1068, 1041, 4116, 4117, 1710, 1540, 4118, 2716, 4119, 4120, 30, 31, 32, 123, 1151, 1472, 4121, 376, 377, 4122, 33, 18, 2645, 387, 1547, 2377, 389, 107, 390, 206, 627, 628, 3087, 609, 77, 2048, 408, 66, 4123, 3486, 1815, 176, 1729, 68, 1326, 4124, 424, 425, 426, 884, 427, 428, 119, 4125, 1473, 1655, 2658, 3251, 439, 49, 4126, 891, 445, 447, 763, 92, 1760, 894, 4127, 4128, 117, 896, 616, 897, 84, 262, 81, 105, 1211, 186, 469, 2993, 2273, 109, 189, 58, 74, 75, 102, 1674, 1675, 4129, 1604, 1031, 4130, 231, 771, 2723, 2847, 2848, 2023, 629, 715, 502, 38, 39, 40, 1615, 1617, 757, 1117, 1118, 194, 110, 2040, 2049, 521, 1477, 524, 801, 98, 962, 200, 4131, 1621, 3782, 4132, 1979, 1507, 1508, 1509, 746, 1511, 725, 1512, 1133, 806, 223]"
8763960,"[611, 612, 54, 613]"
8776918,"[1, 271, 1090, 184, 545, 988, 2, 4, 544, 1410, 1355, 225, 1101, 138, 451, 140, 548, 14, 92, 54, 1350, 281, 143, 5, 9, 987, 1091, 547, 162, 1349, 1092, 1102, 833, 835, 2580, 2581, 612, 611, 613, 614, 615, 30, 31, 32, 389, 107, 390, 139, 134, 206, 627, 628, 392, 279, 421, 150, 616, 629, 38, 39]"
8784496,"[782, 1047, 519, 632, 520, 612, 3286, 2735, 806, 1354, 2736, 10, 298, 3091, 1016, 390, 1014, 3743, 162, 1011, 614, 615, 3287, 389, 107, 139, 134, 206, 627, 628, 150, 616, 629, 646]"
8795607,"[312, 184, 545, 92, 124, 548, 134, 612, 150, 50, 10, 107, 275, 298, 1784, 90, 392, 493, 482, 23, 163, 1902, 177, 295, 28, 14, 313, 314, 315, 316, 611, 613, 614, 145, 343, 615, 389, 390, 139, 206, 627, 628, 279, 66, 162, 421, 616, 629]"
8817922,"[612, 611, 613, 545, 107, 390, 206]"
8865447,"[505, 22, 545, 107, 390, 206, 392, 279]"
8949216,"[545, 408, 206, 612, 611, 10, 613, 614, 615, 389, 107, 390, 627, 628, 616, 629]"
8978697,"[612, 614, 615, 389, 627, 628, 616, 629]"
9065641,"[612, 616, 614, 615, 389, 627, 628, 629]"
9128105,"[10, 2987, 1409, 1, 1752, 1309, 408, 2387, 232, 421, 632, 91, 184, 1040, 98, 2359, 93, 657, 1043, 86, 327, 1039, 121, 454, 2, 2004, 51, 745, 338, 103, 162, 1025, 222, 585, 507, 1565, 11, 385, 1047, 847, 14, 227, 2442, 1852, 42, 857, 575, 1784, 521, 203, 2742, 933, 511, 2860, 1980, 351, 251, 361, 111, 2871, 451, 2988, 505, 396, 76, 188, 138, 839, 1759, 1492, 484, 92, 1112, 1438, 635, 1088, 566, 1058, 1241, 1793, 2020, 54, 1751, 73, 905, 225, 1404, 150, 2389, 1697, 276, 107, 158, 1520, 27, 2989, 1076, 1985, 199, 596, 285, 132, 34, 89, 1274, 1024, 650, 2746, 82, 287, 646, 2990, 492, 764, 137, 595, 682, 455, 2244, 422, 797, 110, 1240, 2005, 1347, 1399, 186, 246, 568, 736, 806, 992, 1624, 862, 808, 545, 2518, 2991, 1706, 237, 872, 22, 552, 145, 519, 118, 275, 805, 1757, 2992, 166, 744, 2688, 461, 2615, 478, 324, 859, 341, 801, 1904, 2993, 2043, 2147, 656, 2994, 321, 1855, 1856, 1368, 329, 330, 1042, 331, 64, 60, 45, 612, 611, 613, 1292, 1263, 614, 548, 342, 615, 652, 684, 685, 686, 687, 346, 347, 350, 1369, 546, 1315, 1320, 193, 363, 123, 112, 380, 389, 390, 139, 134, 206, 627, 628, 392, 279, 399, 400, 50, 66, 44, 412, 9, 5, 2450, 2995, 2996, 171, 691, 90, 190, 1077, 1078, 890, 671, 794, 782, 1270, 821, 2145, 2146, 1454, 2997, 616, 705, 706, 707, 708, 709, 43, 75, 2998, 2176, 1439, 1440, 1023, 1441, 226, 771, 2378, 756, 760, 775, 783, 629, 2185, 735, 820, 742, 194, 520, 929, 524, 530, 531, 532, 533, 1107, 2999, 1908]"
9134079,"[271, 281, 107, 2581, 545, 745, 390, 134, 206, 2597]"
9180659,"[478, 443, 69, 545, 1092, 54, 910, 554, 1029, 1090, 1088, 2629, 1278, 1495, 1047, 24, 5, 1057, 1410, 46, 529, 563, 112, 128, 1355, 1264, 65, 1019, 550, 1091, 1349, 556, 10, 107, 1649, 139, 2704, 2643, 390, 206, 279, 1022, 2705, 2706, 1682, 2707]"
9209946,"[612, 545, 139, 627, 614, 611, 613, 615, 389, 107, 390, 134, 206, 628, 150, 616, 629]"
9245216,"[69, 22, 566, 43, 150, 1029, 545, 139, 612, 611, 613, 614, 548, 615, 389, 107, 390, 134, 206, 627, 628, 392, 279, 616, 629]"
9365873,"[107, 389, 279, 545, 392, 390, 206, 627, 628, 629]"
9439949,"[612, 614, 615, 389, 627, 628, 616, 629]"
9544834,"[612, 627, 390, 389, 614, 615, 206, 628, 616, 629]"
9548378,"[612, 611, 613]"
9563573,"[184, 10, 657, 22, 7, 521, 5, 612, 54, 1098, 1151, 1040, 20, 1030, 621, 545, 331, 424, 1318, 548, 605, 1117, 1395, 1017, 1010, 1119, 92, 2856, 124, 611, 613, 230, 614, 145, 615, 389, 107, 390, 206, 627, 628, 392, 279, 425, 426, 90, 565, 616, 629, 1118]"
9740704,"[612, 10, 556, 1018, 614, 615, 389, 627, 628, 616, 629]"
9759887,"[612, 614, 615, 389, 627, 628, 616, 629]"
9811609,"[612, 614, 615, 389, 627, 628, 616, 629]"
9823354,"[523, 1020, 550, 43, 1, 511, 1096, 512, 162, 1025, 421, 16, 246, 1259, 720, 1260, 112, 1261, 15, 1043, 232, 23, 97, 107, 632, 473, 82, 901, 819, 1262, 1263, 65, 1099, 138, 1019, 11, 288, 1264, 92, 140, 145, 14, 495, 165, 454, 214, 143, 736, 134, 1029, 10, 230, 343, 487, 102, 130, 1063, 1231, 251, 118, 1265, 234, 1266, 324, 1103, 150, 545, 101, 93, 1267, 151, 1268, 28, 1269, 392, 906, 1270, 139, 291, 790, 27, 357, 298, 608, 1271, 670, 725, 418, 5, 184, 1272, 612, 627, 1273, 1274, 1275, 225, 1276, 1277, 1145, 524, 4, 486, 897, 1048, 602, 552, 613, 764, 90, 194, 443, 44, 506, 442, 677, 59, 1278, 1279, 1280, 327, 206, 1281, 1282, 359, 548, 629, 390, 1283, 1284, 1184, 1285, 1082, 1286, 1287, 1288, 1289, 1290, 1291, 653, 229, 1122, 611, 1292, 614, 615, 684, 685, 686, 687, 141, 1293, 358, 976, 25, 389, 628, 279, 1294, 1295, 671, 794, 1022, 896, 616, 819, 901, 902, 902, 1296, 1297, 1298, 1299, 1300, 75, 905, 907, 1301, 1302, 38, 39, 40, 716, 1303, 1304, 717, 1305, 1306, 1307, 1133]"
9845449,"[2455, 92, 2142, 3479, 2215, 107, 611, 1213, 3036, 612, 548, 616, 1039, 2216, 613, 545, 614, 615, 389, 390, 206, 627, 628, 392, 279, 629]"
9946133,"[545, 54, 25, 443, 92, 992, 22, 575, 1697, 5, 2074, 275, 936, 13, 1698, 10, 975, 262, 677, 548, 193, 363, 390, 206, 511, 2365]"
10064100,"[107, 545, 206, 390]"
10095386,"[545, 107, 390, 206]"
10144413,"[545, 1048, 107, 390, 139, 206, 279]"
10144504,"[134, 107, 545, 548, 390, 139, 206, 279]"
10162301,"[43, 545, 1025, 54, 22, 7, 1047, 97, 102, 1307, 184, 1883, 516, 114, 552, 92, 1980, 2688, 69, 727, 469, 177, 357, 2240, 280, 163, 295, 2856, 1985, 1041, 107, 390, 206, 5, 891, 1296, 1675, 1275]"
10181060,"[107, 285, 206, 92, 113, 545, 54, 548, 349, 284, 390]"
10216256,"[134, 545, 107, 390, 139, 206, 279, 150, 186, 1297, 1280, 1298]"
10218563,"[7, 1213, 546, 568, 443, 94, 1346, 84, 1449, 585, 4707, 1678, 97, 15, 281, 511, 22, 1457, 103, 11, 2629, 1242, 545, 745, 106, 847, 48, 905, 2664, 507, 34, 4877, 2396, 520, 519, 89, 139, 2539, 910, 657, 1351, 114, 1248, 1249, 584, 1679, 1680, 1681, 271, 338, 1498, 1499, 1500, 2092, 2643, 107, 390, 206, 395, 396, 397, 398, 399, 2014, 406, 4199, 4200, 4201, 4202, 4203, 4204, 4205, 4206, 4207, 4208, 444, 4708, 1811, 1100, 1682, 246, 4878]"
10253354,"[550, 1020, 271, 523, 93, 1995, 3250, 544, 2, 44, 2980, 575, 905, 76, 2989, 1447, 408, 422, 617, 78, 2474, 225, 1025, 34, 3417, 5, 14, 936, 941, 85, 232, 3289, 998, 3470, 103, 1355, 1091, 254, 514, 1307, 137, 451, 3593, 327, 138, 442, 630, 101, 1593, 18, 731, 974, 585, 1107, 826, 140, 104, 163, 1942, 547, 897, 151, 4, 1058, 512, 1349, 1090, 112, 491, 2753, 1134, 357, 67, 88, 425, 992, 396, 130, 1955, 1902, 3, 1811, 2610, 1323, 4788, 4881, 1106, 1227, 738, 127, 461, 1269, 2518, 395, 2520, 94, 2378, 90, 281, 119, 1806, 98, 79, 11, 3671, 1774, 2169, 1456, 189, 3286, 114, 2988, 352, 3720, 1072, 1467, 2964, 2082, 4882, 164, 270, 399, 1230, 4687, 574, 1863, 3120, 2517, 157, 82, 27, 171, 1048, 670, 80, 4747, 4415, 515, 4883, 177, 1306, 559, 1263, 2193, 2901, 4188, 4189, 2498, 1322, 4777, 3649, 398, 1552, 2212, 3494, 295, 999, 1958, 23, 4884, 3653, 1092, 54, 545, 3417, 1011, 1292, 1266, 548, 346, 2561, 358, 359, 1735, 1736, 1964, 3287, 1070, 1071, 33, 1072, 1073, 1073, 1074, 1074, 642, 107, 390, 206, 1879, 397, 1803, 3648, 89, 1808, 1014, 1816, 1771, 424, 426, 118, 143, 2127, 995, 3384, 2010, 1775, 4885, 92, 2997, 2754, 896, 1016, 129, 1342, 83, 43, 2589, 908, 1805, 1506, 2350, 1324, 716, 1303, 1304, 717, 2734, 245, 2735, 1305, 1275]"
10262121,"[545, 107, 390, 206, 392, 279]"
10267553,"[545, 107, 390, 206]"
10302000,"[1402, 1428, 1158, 1429, 1025, 43, 1307, 4597, 1, 516, 51, 1430, 15, 461, 278, 1736, 1762, 65, 4068, 177, 545, 64, 25, 60, 1745, 107, 1011, 390, 206, 1014, 1016, 1296, 1412, 4067, 38, 39, 40, 1119, 1118, 1306, 1275, 1133]"
10385370,"[545, 1109, 271, 1269, 281, 10, 206, 612, 614, 615, 389, 107, 390, 627, 628, 616, 629]"
10450544,"[9, 222, 18, 5, 2518, 1751, 251, 727, 275, 82, 726, 102, 585, 351, 422, 92, 14, 134, 986, 858, 955, 230, 391, 1749, 146, 49, 443, 84, 753, 140, 324, 609, 11, 210, 145, 801, 661, 1638, 1759, 1645, 338, 627, 4670, 470, 214, 161, 10, 93, 2148, 1245, 267, 252, 1350, 4671, 2070, 655, 1184, 597, 771, 552, 608, 2187, 1063, 107, 1641, 77, 444, 1221, 4214, 150, 432, 428, 563, 4672, 139, 891, 2096, 963, 389, 290, 2771, 3728, 664, 662, 658, 666, 4213, 4215, 4216, 4217, 3275, 612, 545, 1064, 1065, 614, 615, 590, 2087, 362, 193, 363, 123, 4218, 33, 961, 390, 206, 628, 279, 985, 2123, 1029, 616, 629, 4175, 4176, 535]"
10478285,"[545, 107, 552, 390, 206]"
10515535,"[545, 107, 390, 206]"
10595342,"[107, 545, 390, 206]"
10599862,"[1020, 617, 7, 1415, 1269, 1428, 1260, 1259, 1158, 523, 1, 1025, 1372, 512, 550, 1898, 203, 551, 2500, 1626, 1402, 511, 1273, 106, 2, 22, 1980, 78, 82, 2005, 43, 1096, 1814, 998, 2223, 94, 165, 1046, 34, 2987, 955, 93, 1231, 2610, 2935, 578, 1447, 2219, 1043, 339, 1082, 995, 736, 1688, 65, 495, 112, 60, 121, 513, 544, 2661, 225, 847, 44, 98, 1307, 603, 4, 1265, 1720, 3181, 355, 103, 1272, 1047, 54, 4710, 489, 545, 897, 14, 410, 104, 5, 1134, 469, 3200, 721, 9, 396, 275, 505, 2026, 271, 2511, 1062, 69, 118, 1346, 42, 159, 81, 281, 2361, 936, 546, 343, 422, 1349, 11, 1124, 455, 2330, 338, 547, 114, 1982, 158, 1091, 138, 340, 12, 351, 1487, 1227, 214, 143, 1090, 1394, 346, 601, 2759, 2240, 1029, 102, 1085, 171, 76, 51, 312, 90, 10, 451, 1069, 2236, 1631, 1945, 727, 285, 1994, 519, 1105, 2211, 27, 1240, 332, 341, 184, 52, 107, 1125, 520, 2946, 806, 163, 1556, 2809, 1293, 177, 1734, 282, 2499, 499, 46, 1481, 1730, 1057, 2637, 3583, 1286, 1486, 1718, 623, 1319, 1355, 653, 280, 295, 999, 313, 314, 315, 316, 1092, 1120, 1121, 64, 1122, 45, 1739, 1391, 1392, 145, 96, 1067, 1985, 1369, 4414, 1875, 1876, 1711, 1366, 1712, 1713, 1714, 1715, 30, 31, 32, 961, 390, 206, 395, 397, 399, 412, 4711, 1880, 1127, 1232, 1076, 891, 2166, 468, 1299, 1300, 75, 1675, 4712, 1149, 2796, 907, 37, 38, 39, 1506, 1323, 605, 2529, 1305, 3042, 4090, 1794, 1306, 1275, 1133]"
10608804,"[612, 545, 614, 615, 389, 107, 390, 206, 627, 628, 118, 616, 629]"
10714039,"[107, 545, 390, 206]"
10809782,"[107, 545, 390, 206]"
10810391,"[545, 107, 390, 206, 392, 279]"
10854426,"[139, 545, 107, 390, 206, 279]"
10856494,"[545, 54, 92, 390, 638, 107, 206]"
10868970,"[107, 545, 390, 206]"
10869571,"[107, 1727, 614, 612, 545, 615, 389, 390, 206, 627, 628, 616, 629]"
10934310,"[206, 107, 390, 545]"
10964000,"[545, 107, 390, 206]"
11024186,"[1, 2661, 4, 82, 107, 875, 16, 1709, 545, 10, 206, 30, 31, 32, 390]"
11080937,"[545, 107, 390, 206]"
11149819,"[10, 54, 184, 2005, 545, 521, 88, 225, 9, 657, 83, 67, 222, 11, 5, 143, 27, 76, 79, 575, 14, 49, 1634, 114, 1451, 548, 2241, 340, 612, 1063, 745, 84, 193, 338, 186, 118, 89, 2230, 1905, 28, 92, 418, 467, 727, 275, 585, 2358, 18, 653, 786, 2993, 80, 132, 669, 214, 917, 385, 247, 146, 115, 82, 194, 1953, 267, 1162, 926, 1696, 3091, 1151, 22, 3269, 1624, 203, 552, 725, 93, 1818, 124, 150, 188, 518, 241, 52, 197, 44, 190, 806, 2724, 4896, 781, 298, 55, 3590, 308, 220, 975, 801, 516, 1258, 471, 4566, 676, 753, 234, 862, 4384, 499, 2231, 3452, 3492, 2426, 3329, 321, 238, 13, 1051, 763, 646, 617, 856, 736, 273, 2479, 293, 679, 667, 300, 661, 655, 664, 662, 658, 973, 97, 959, 305, 1059, 1060, 1061, 252, 1367, 833, 834, 835, 836, 837, 317, 2074, 323, 99, 325, 1368, 276, 1352, 611, 613, 334, 1064, 1065, 847, 145, 344, 1581, 849, 1067, 3915, 1582, 1369, 3899, 546, 1540, 100, 2058, 752, 356, 4, 362, 363, 179, 726, 1590, 371, 1370, 376, 33, 128, 387, 2377, 107, 390, 139, 134, 206, 221, 1004, 789, 865, 866, 34, 399, 213, 4327, 240, 409, 420, 690, 595, 876, 877, 1123, 878, 879, 880, 68, 881, 421, 119, 2363, 69, 1474, 1475, 1476, 219, 886, 3662, 199, 1076, 1077, 1078, 4126, 891, 671, 782, 239, 62, 70, 766, 776, 2354, 2462, 2456, 1371, 576, 1539, 1138, 2232, 1644, 2161, 262, 81, 705, 706, 707, 708, 709, 710, 72, 2008, 73, 264, 712, 226, 2370, 918, 919, 920, 1, 38, 39, 40, 810, 813, 3536, 2018, 508, 1082, 927, 511, 1000, 517, 1620, 529, 536, 779, 3111, 3112, 3113]"
11151885,"[107, 612, 545, 614, 615, 389, 390, 206, 627, 628, 616, 629]"
11161178,"[1, 1040, 22, 106, 410, 998, 2, 847, 162, 568, 537, 11, 473, 143, 118, 271, 1575, 421, 1883, 275, 351, 89, 203, 246, 422, 114, 2092, 43, 281, 92, 1349, 869, 96, 104, 630, 77, 5, 550, 1143, 34, 1026, 1825, 123, 1047, 1241, 512, 801, 2210, 163, 559, 915, 214, 288, 234, 7, 2745, 160, 1351, 295, 1277, 1980, 1355, 122, 408, 103, 603, 48, 1020, 551, 2518, 639, 511, 54, 355, 558, 523, 1447, 44, 285, 545, 1952, 1751, 1142, 1741, 1088, 1056, 274, 296, 4169, 27, 177, 1312, 1313, 1314, 999, 583, 3010, 277, 97, 1037, 1248, 1249, 584, 1679, 1680, 1678, 585, 1681, 2635, 23, 28, 14, 312, 184, 839, 1576, 727, 343, 2583, 349, 2212, 2637, 1985, 1049, 1069, 82, 1731, 107, 390, 139, 206, 392, 279, 399, 1264, 1096, 1046, 1880, 617, 1127, 1227, 995, 891, 150, 631, 4170, 4171, 4172, 4173, 4174, 1397, 470, 1299, 75, 38, 39, 40, 1467, 510, 736, 1082, 657, 1305, 1820, 4175, 4176, 535, 1057, 140]"
11200326,"[545, 107, 390, 206]"
11207650,"[92, 107, 322, 101, 2506, 151, 358, 150, 2138, 359, 139, 9, 1221, 312, 140, 134, 840, 1063, 1598, 96, 2524, 5, 162, 357, 2150, 896, 1, 614, 545, 293, 281, 271, 612, 615, 1649, 1176, 362, 193, 363, 82, 123, 978, 389, 390, 206, 627, 628, 279, 616, 897, 629, 529]"
11300897,"[1, 281, 338, 271, 1025, 107, 1099, 13, 7, 568, 10, 1006, 1029, 847, 1144, 564, 566, 1026, 545, 390, 206, 984, 75, 38, 39, 40]"
11373749,"[10, 84, 5, 1, 298, 16, 720, 499, 721, 76, 262, 33, 246, 267, 9, 81, 585, 511, 722, 723, 487, 104, 103, 385, 724, 338, 725, 726, 278, 92, 544, 129, 188, 727, 241, 728, 729, 27, 730, 731, 732, 11, 733, 107, 287, 23, 734, 179, 735, 387, 736, 737, 738, 739, 740, 89, 741, 742, 410, 333, 743, 126, 232, 52, 281, 744, 745, 746, 635, 747, 534, 138, 748, 749, 656, 750, 751, 99, 466, 752, 753, 754, 271, 595, 547, 755, 165, 412, 293, 161, 756, 757, 758, 759, 760, 671, 761, 197, 762, 62, 763, 764, 765, 766, 79, 54, 767, 768, 667, 769, 442, 770, 771, 327, 772, 773, 774, 775, 150, 776, 657, 777, 778, 317, 536, 273, 320, 779, 780, 380, 781, 782, 698, 783, 784, 669, 119, 785, 136, 699, 552, 786, 461, 654, 787, 788, 789, 458, 546, 513, 790, 495, 22, 332, 238, 646, 640, 500, 791, 792, 793, 389, 697, 794, 795, 796, 797, 334, 228, 798, 25, 799, 800, 801, 151, 203, 802, 803, 529, 804, 67, 194, 659, 805, 806, 807, 808, 809, 810, 811, 812, 813, 814, 545, 250, 815, 816, 817, 4, 629, 55, 818, 644, 819, 134, 312, 220, 820, 821, 397, 822, 823, 824, 825, 653, 826, 827, 828, 214, 829, 300, 830, 305, 307, 831, 28, 14, 832, 184, 833, 834, 835, 836, 837, 313, 314, 315, 316, 838, 839, 229, 323, 840, 325, 841, 842, 276, 51, 64, 60, 45, 587, 612, 843, 844, 845, 846, 847, 614, 225, 341, 342, 343, 344, 615, 848, 849, 850, 851, 93, 96, 852, 853, 854, 855, 856, 637, 857, 858, 100, 268, 356, 101, 357, 358, 359, 30, 31, 32, 859, 131, 860, 376, 676, 861, 862, 175, 390, 139, 206, 627, 628, 221, 393, 863, 864, 865, 866, 867, 394, 395, 34, 396, 868, 869, 146, 870, 871, 213, 872, 873, 407, 874, 875, 157, 418, 420, 876, 877, 878, 879, 880, 68, 881, 882, 171, 883, 884, 885, 118, 429, 255, 691, 433, 219, 886, 887, 888, 889, 199, 663, 890, 891, 443, 892, 893, 894, 895, 239, 70, 650, 451, 693, 453, 454, 896, 576, 616, 897, 205, 80, 83, 705, 706, 707, 708, 709, 710, 898, 899, 186, 467, 900, 819, 901, 901, 902, 902, 43, 75, 903, 904, 905, 102, 906, 137, 264, 907, 712, 908, 909, 910, 911, 912, 913, 156, 914, 915, 916, 917, 918, 919, 920, 38, 39, 40, 921, 922, 923, 924, 925, 508, 926, 927, 514, 517, 670, 717, 518, 519, 928, 929, 930, 931, 932, 933, 934, 935, 618, 936, 937, 938, 939, 200, 940, 941, 537, 942, 943, 944, 945, 946, 947, 948, 949, 950, 951, 952]"
11403772,"[22, 10, 2301, 4, 1039, 54, 1099, 1364, 1025, 16, 438, 1, 1028, 1109, 69, 554, 96, 1905, 545, 1688, 184, 43, 521, 2862, 1828, 618, 23, 451, 1030, 84, 2241, 1168, 1632, 657, 81, 25, 727, 112, 568, 470, 312, 1980, 552, 92, 575, 1758, 82, 11, 143, 563, 14, 422, 7, 52, 225, 443, 118, 2361, 453, 863, 1449, 73, 1278, 247, 146, 1543, 137, 2046, 595, 134, 300, 1161, 268, 1086, 360, 270, 105, 322, 58, 2288, 2276, 1548, 2863, 355, 2014, 897, 357, 1614, 1369, 839, 1326, 1490, 114, 2729, 1612, 1382, 1804, 1781, 2467, 427, 425, 1998, 674, 1228, 2720, 2208, 2864, 307, 9, 1047, 995, 67, 1141, 465, 2865, 608, 1767, 565, 189, 2866, 195, 171, 497, 139, 1147, 376, 2867, 2289, 1802, 441, 50, 305, 232, 176, 1653, 424, 2287, 97, 454, 2270, 72, 502, 578, 504, 77, 499, 65, 267, 227, 447, 100, 537, 253, 2868, 2869, 2870, 1985, 1242, 28, 228, 49, 333, 1050, 388, 1539, 816, 1560, 2871, 444, 514, 2678, 643, 2039, 2055, 433, 1085, 1547, 632, 1573, 387, 466, 163, 156, 590, 2392, 1151, 2872, 2873, 1553, 1013, 768, 98, 2115, 2874, 771, 5, 828, 824, 681, 2875, 1906, 905, 714, 2876, 2877, 519, 119, 145, 51, 34, 1023, 1991, 200, 2878, 1390, 1440, 442, 2879, 2056, 529, 348, 115, 693, 1538, 107, 2880, 1316, 186, 423, 577, 2030, 849, 2881, 259, 421, 801, 591, 188, 1762, 24, 2070, 2882, 1024, 2595, 1146, 1990, 2883, 806, 1792, 639, 2010, 153, 2835, 2097, 992, 2693, 507, 2884, 517, 2535, 380, 293, 393, 2885, 720, 1029, 2722, 1721, 230, 2190, 2886, 344, 151, 508, 2887, 1518, 518, 550, 185, 715, 2034, 829, 906, 2191, 2888, 2007, 592, 1179, 13, 2409, 87, 298, 942, 580, 216, 2889, 2890, 598, 179, 711, 1774, 150, 471, 1575, 976, 1784, 2531, 656, 1048, 963, 338, 2891, 2892, 1257, 975, 1683, 2061, 1450, 2893, 582, 2364, 2379, 2248, 825, 677, 2714, 2894, 2895, 2896, 2738, 1451, 214, 292, 679, 177, 295, 583, 2012, 733, 788, 2635, 2897, 1888, 1367, 2277, 1478, 313, 314, 315, 316, 317, 1448, 124, 323, 99, 1871, 1368, 1120, 1121, 331, 1873, 586, 64, 60, 45, 1352, 2898, 612, 843, 2077, 335, 2899, 2900, 337, 1011, 1292, 1263, 847, 1266, 614, 343, 615, 346, 347, 2901, 2637, 1409, 2281, 858, 546, 1710, 2090, 2902, 2282, 1837, 752, 356, 1919, 1585, 101, 358, 359, 31, 32, 1923, 1370, 2399, 2562, 676, 2568, 385, 593, 1493, 2903, 389, 390, 206, 627, 628, 2102, 864, 169, 2286, 2904, 770, 1887, 213, 2905, 1691, 407, 874, 1452, 66, 1989, 985, 2819, 412, 1657, 418, 2906, 420, 690, 68, 1014, 2907, 426, 691, 2908, 430, 90, 432, 1227, 2127, 1473, 2909, 2910, 2129, 886, 692, 199, 2133, 1775, 1850, 2603, 120, 1076, 1077, 2137, 2138, 1818, 2911, 890, 891, 729, 445, 671, 892, 1015, 1383, 2912, 2146, 2913, 596, 597, 1371, 19, 2015, 148, 896, 1016, 616, 1207, 1779, 2914, 1209, 2290, 83, 2161, 1211, 710, 71, 2164, 900, 109, 819, 819, 901, 901, 2167, 2167, 902, 902, 1296, 74, 2406, 75, 619, 1246, 257, 2173, 1798, 2239, 1031, 264, 1100, 2291, 1438, 1439, 1441, 235, 910, 629, 2182, 2000, 2915, 38, 39, 40, 1144, 505, 1119, 1117, 1118, 194, 515, 800, 2916, 2917, 2918, 2919, 2920, 2921, 2922, 2923, 2924, 1455, 2582, 2925, 2926, 2927, 2193, 982, 2197, 814, 1351, 1532, 2928, 535, 536, 1057, 1375, 1424, 1425, 2711, 1150, 2929, 646, 1508, 1509, 1510, 1511, 1512, 1786, 1787, 1788, 1789, 1790, 1133, 945, 993, 2930, 2931]"
11408688,"[107, 545, 390, 206]"
11414203,"[107, 206, 545, 390]"
11504910,"[545, 107, 390, 206]"
11613587,"[545, 107, 390, 139, 206, 392, 279]"
11650340,"[107, 545, 390, 206]"
11713535,"[612, 614, 615, 389, 627, 628, 616, 629]"
11718802,"[545, 612, 611, 613, 107, 390, 206]"
11731710,"[22, 443, 184, 5, 546, 1066, 1980, 93, 97, 3827, 1045, 2022, 82, 3130, 910, 1062, 165, 552, 451, 2005, 585, 162, 125, 230, 2363, 568, 227, 1086, 107, 12, 118, 134, 1647, 2151, 1828, 150, 41, 545, 1580, 1, 139, 1382, 2664, 1377, 2795, 2191, 1984, 495, 338, 67, 1099, 1227, 124, 246, 617, 1218, 520, 161, 25, 27, 653, 214, 2890, 1814, 1248, 1249, 584, 2635, 23, 28, 837, 1042, 51, 64, 145, 96, 2637, 1985, 1449, 357, 386, 390, 206, 146, 44, 1326, 424, 425, 426, 1096, 90, 432, 1880, 1473, 444, 92, 62, 70, 109, 905, 37, 511, 519, 657, 1017]"
